aid, adid, context_name, load_result_type, num_potential_contexts_to_load, num_existing_contexts, num_contexts_loaded, message
588810, 5516, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104697, 
588810, 5516, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104698, 
588810, 5516, detection method, success, 2, null, 2, null, 
588810, 5516, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104699, 
588810, 5516, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104700, 
588810, 5516, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104701, 
588810, 5516, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104702, 
588810, 5516, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104703, 
588818, 5519, biology, success, 2, null, 2, null, 
588818, 5519, assay format, success, 2, null, 2, null, 
588818, 5519, assay component, success, 6, null, 6, null, 
588818, 5519, detection method type, success, 1, null, 1, null, 
588818, 5519, assay readout, success, 3, null, 3, null, 
588818, 5519, assay footprint, success, 1, null, 1, null, 
588818, 5519, activity threshold, success, 3, null, 3, null, 
588818, 5519, number of replicates, success, 2, null, 2, null, 
588818, 5519, project lead name, success, 1, null, 1, null, 
588818, 5519, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104707, 
588818, 5519, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104708, 
588818, 5519, assay component, success, 5, null, 5, null, 
588818, 5519, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104710, 
588818, 5519, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104711, 
588818, 5519, detection method, success, 2, null, 2, null, 
588818, 5519, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104712, 
588818, 5519, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104713, 
588818, 5519, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104714, 
588818, 5519, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104715, 
588825, 5632, biology, success, 2, null, 2, null, 
588825, 5632, assay format, success, 2, null, 2, null, 
588825, 5632, assay component, success, 6, null, 6, null, 
588825, 5632, detection method type, success, 2, null, 2, null, 
588825, 5632, assay readout, success, 3, null, 3, null, 
588825, 5632, assay footprint, success, 1, null, 1, null, 
588825, 5632, measurement wavelength, success, 2, null, 2, null, 
588825, 5632, activity threshold, success, 3, null, 3, null, 
588825, 5632, number of replicates, success, 2, null, 2, null, 
588825, 5632, project lead name, success, 1, null, 1, null, 
588825, 5632, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104718, 
588825, 5632, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104719, 
588825, 5632, assay component, success, 4, null, 4, null, 
588825, 5632, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104721, 
588825, 5632, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104722, 
588825, 5632, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104723, 
588825, 5632, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104724, 
588825, 5632, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104725, 
588825, 5632, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104726, 
588825, 5632, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104727, 
588825, 5632, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104718, 
588825, 5632, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104719, 
588825, 5632, assay component, success, 6, null, 6, null, 
588825, 5632, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104721, 
588825, 5632, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104722, 
588825, 5632, detection method, success, 2, null, 2, null, 
588825, 5632, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104723, 
588825, 5632, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104724, 
588825, 5632, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104725, 
588825, 5632, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104726, 
588825, 5632, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104727, 
588826, 5633, biology, success, 2, null, 2, null, 
588826, 5633, assay format, success, 2, null, 2, null, 
588826, 5633, assay component, success, 6, null, 6, null, 
588826, 5633, detection method type, success, 2, null, 2, null, 
588826, 5633, assay readout, success, 3, null, 3, null, 
588826, 5633, assay footprint, success, 1, null, 1, null, 
588826, 5633, activity threshold, success, 3, null, 3, null, 
588826, 5633, number of replicates, success, 2, null, 2, null, 
588826, 5633, project lead name, success, 1, null, 1, null, 
588826, 5633, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104731, 
588826, 5633, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104732, 
588826, 5633, assay component, success, 3, null, 3, null, 
588826, 5633, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104734, 
588826, 5633, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104735, 
588826, 5633, detection method, success, 2, null, 2, null, 
588826, 5633, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104736, 
588826, 5633, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104737, 
588826, 5633, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104738, 
588826, 5633, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104739, 
588828, 5634, biology, success, 2, null, 2, null, 
588828, 5634, assay format, success, 2, null, 2, null, 
588828, 5634, assay component, success, 6, null, 6, null, 
588828, 5634, detection method type, success, 2, null, 2, null, 
588828, 5634, assay readout, success, 3, null, 3, null, 
588828, 5634, assay footprint, success, 1, null, 1, null, 
588828, 5634, measurement wavelength, success, 2, null, 2, null, 
588828, 5634, activity threshold, success, 3, null, 3, null, 
588828, 5634, number of replicates, success, 2, null, 2, null, 
588828, 5634, project lead name, success, 1, null, 1, null, 
588828, 5634, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104742, 
588828, 5634, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104743, 
588828, 5634, assay component, success, 4, null, 4, null, 
588828, 5634, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104745, 
588828, 5634, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104746, 
588828, 5634, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104747, 
588828, 5634, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104748, 
588828, 5634, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104749, 
588828, 5634, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104750, 
588828, 5634, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104751, 
588828, 5634, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104742, 
588828, 5634, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104743, 
588828, 5634, assay component, success, 6, null, 6, null, 
588828, 5634, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104745, 
588828, 5634, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104746, 
588828, 5634, detection method, success, 2, null, 2, null, 
588828, 5634, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104747, 
588828, 5634, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104748, 
588828, 5634, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104749, 
588828, 5634, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104750, 
588828, 5634, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104751, 
588829, 5635, biology, success, 2, null, 2, null, 
588829, 5635, assay format, success, 2, null, 2, null, 
588829, 5635, assay component, success, 6, null, 6, null, 
588829, 5635, detection method type, success, 2, null, 2, null, 
588829, 5635, assay readout, success, 3, null, 3, null, 
588829, 5635, assay footprint, success, 1, null, 1, null, 
588829, 5635, activity threshold, success, 3, null, 3, null, 
588829, 5635, number of replicates, success, 2, null, 2, null, 
588829, 5635, project lead name, success, 1, null, 1, null, 
588829, 5635, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104755, 
588829, 5635, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104756, 
588829, 5635, assay component, success, 3, null, 3, null, 
588829, 5635, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104758, 
588829, 5635, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104759, 
588829, 5635, detection method, success, 2, null, 2, null, 
588829, 5635, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104760, 
588829, 5635, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104761, 
588829, 5635, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104762, 
588829, 5635, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104763, 
588830, 5636, biology, success, 2, null, 2, null, 
588830, 5636, assay format, success, 2, null, 2, null, 
588830, 5636, assay component, success, 6, null, 6, null, 
588830, 5636, detection method type, success, 2, null, 2, null, 
588830, 5636, assay readout, success, 3, null, 3, null, 
588830, 5636, assay footprint, success, 1, null, 1, null, 
588830, 5636, activity threshold, success, 3, null, 3, null, 
588830, 5636, number of replicates, success, 2, null, 2, null, 
588830, 5636, project lead name, success, 1, null, 1, null, 
588830, 5636, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104766, 
588830, 5636, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104767, 
588830, 5636, assay component, success, 3, null, 3, null, 
588830, 5636, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104769, 
588830, 5636, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104770, 
588830, 5636, detection method, success, 2, null, 2, null, 
588830, 5636, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104771, 
588830, 5636, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104772, 
588830, 5636, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104773, 
588830, 5636, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104774, 
588831, 5637, biology, success, 2, null, 2, null, 
588831, 5637, assay format, success, 2, null, 2, null, 
588831, 5637, assay component, success, 6, null, 6, null, 
588831, 5637, detection method type, success, 2, null, 2, null, 
588831, 5637, assay readout, success, 3, null, 3, null, 
588831, 5637, assay footprint, success, 1, null, 1, null, 
588831, 5637, measurement wavelength, success, 2, null, 2, null, 
588831, 5637, activity threshold, success, 3, null, 3, null, 
588831, 5637, number of replicates, success, 2, null, 2, null, 
588831, 5637, project lead name, success, 1, null, 1, null, 
588831, 5637, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104777, 
588831, 5637, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104778, 
588831, 5637, assay component, success, 4, null, 4, null, 
588831, 5637, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104780, 
588831, 5637, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104781, 
588831, 5637, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104782, 
588831, 5637, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104783, 
588831, 5637, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104784, 
588831, 5637, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104785, 
588831, 5637, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104786, 
588831, 5637, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104777, 
588831, 5637, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104778, 
588831, 5637, assay component, success, 6, null, 6, null, 
588831, 5637, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104780, 
588831, 5637, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104781, 
588831, 5637, detection method, success, 2, null, 2, null, 
588831, 5637, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104782, 
588831, 5637, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104783, 
588831, 5637, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104784, 
588831, 5637, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104785, 
588831, 5637, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104786, 
588833, 5638, biology, success, 2, null, 2, null, 
588833, 5638, assay format, success, 2, null, 2, null, 
588833, 5638, assay component, success, 6, null, 6, null, 
588833, 5638, detection method type, success, 2, null, 2, null, 
588833, 5638, assay readout, success, 3, null, 3, null, 
588833, 5638, assay footprint, success, 1, null, 1, null, 
588833, 5638, measurement wavelength, success, 2, null, 2, null, 
588833, 5638, activity threshold, success, 3, null, 3, null, 
588833, 5638, number of replicates, success, 2, null, 2, null, 
588833, 5638, project lead name, success, 1, null, 1, null, 
588833, 5638, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104790, 
588833, 5638, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104791, 
588833, 5638, assay component, success, 4, null, 4, null, 
588833, 5638, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104793, 
588833, 5638, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104794, 
588833, 5638, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104795, 
588833, 5638, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104796, 
588833, 5638, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104797, 
588833, 5638, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104798, 
588833, 5638, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104799, 
588833, 5638, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104790, 
588833, 5638, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104791, 
588833, 5638, assay component, success, 6, null, 6, null, 
588833, 5638, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104793, 
588833, 5638, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104794, 
588833, 5638, detection method, success, 2, null, 2, null, 
588833, 5638, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104795, 
588833, 5638, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104796, 
588833, 5638, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104797, 
588833, 5638, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104798, 
588833, 5638, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104799, 
588836, 5639, biology, success, 2, null, 2, null, 
588836, 5639, assay format, success, 2, null, 2, null, 
588836, 5639, assay component, success, 6, null, 6, null, 
588836, 5639, detection method type, success, 1, null, 1, null, 
588836, 5639, assay readout, success, 3, null, 3, null, 
588836, 5639, assay footprint, success, 1, null, 1, null, 
588836, 5639, activity threshold, success, 3, null, 3, null, 
588836, 5639, number of replicates, success, 2, null, 2, null, 
588836, 5639, project lead name, success, 1, null, 1, null, 
588836, 5639, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104803, 
588836, 5639, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104804, 
588836, 5639, assay component, success, 5, null, 5, null, 
588836, 5639, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104806, 
588836, 5639, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104807, 
588836, 5639, detection method, success, 2, null, 2, null, 
588836, 5639, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104808, 
588836, 5639, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104809, 
588836, 5639, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104810, 
588836, 5639, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104811, 
588837, 5640, biology, success, 2, null, 2, null, 
588837, 5640, assay format, success, 2, null, 2, null, 
588837, 5640, assay component, success, 6, null, 6, null, 
588837, 5640, detection method type, success, 1, null, 1, null, 
588837, 5640, assay readout, success, 3, null, 3, null, 
588837, 5640, assay footprint, success, 1, null, 1, null, 
588837, 5640, activity threshold, success, 3, null, 3, null, 
588837, 5640, number of replicates, success, 2, null, 2, null, 
588837, 5640, project lead name, success, 1, null, 1, null, 
588837, 5640, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104814, 
588837, 5640, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104815, 
588837, 5640, assay component, success, 5, null, 5, null, 
588837, 5640, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104817, 
588837, 5640, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104818, 
588837, 5640, detection method, success, 2, null, 2, null, 
588837, 5640, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104819, 
588837, 5640, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104820, 
588837, 5640, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104821, 
588837, 5640, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104822, 
588842, 5642, biology, success, 2, null, 2, null, 
588842, 5642, assay format, success, 2, null, 2, null, 
588842, 5642, assay component, success, 6, null, 6, null, 
588842, 5642, detection method type, success, 2, null, 2, null, 
588842, 5642, assay readout, success, 3, null, 3, null, 
588842, 5642, assay footprint, success, 1, null, 1, null, 
588842, 5642, activity threshold, success, 3, null, 3, null, 
588842, 5642, number of replicates, success, 2, null, 2, null, 
588842, 5642, project lead name, success, 1, null, 1, null, 
588842, 5642, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104825, 
588842, 5642, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104826, 
588842, 5642, assay component, success, 3, null, 3, null, 
588842, 5642, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104828, 
588842, 5642, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104829, 
588842, 5642, detection method, success, 2, null, 2, null, 
588842, 5642, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104830, 
588842, 5642, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104831, 
588842, 5642, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104832, 
588842, 5642, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104833, 
588843, 5643, biology, success, 2, null, 2, null, 
588843, 5643, assay format, success, 2, null, 2, null, 
588843, 5643, assay component, success, 6, null, 6, null, 
588843, 5643, detection method type, success, 1, null, 1, null, 
588843, 5643, assay readout, success, 3, null, 3, null, 
588843, 5643, assay footprint, success, 1, null, 1, null, 
588843, 5643, activity threshold, success, 3, null, 3, null, 
588843, 5643, number of replicates, success, 2, null, 2, null, 
588843, 5643, project lead name, success, 1, null, 1, null, 
588843, 5643, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104836, 
588843, 5643, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104837, 
588843, 5643, assay component, success, 5, null, 5, null, 
588843, 5643, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104839, 
588843, 5643, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104840, 
588843, 5643, detection method, success, 2, null, 2, null, 
588843, 5643, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104841, 
588843, 5643, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104842, 
588843, 5643, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104843, 
588843, 5643, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104844, 
602126, 5644, biology, success, 2, null, 2, null, 
602126, 5644, assay format, success, 2, null, 2, null, 
602126, 5644, assay component, success, 6, null, 6, null, 
602126, 5644, detection method type, success, 2, null, 2, null, 
602126, 5644, assay readout, success, 3, null, 3, null, 
602126, 5644, assay footprint, success, 1, null, 1, null, 
602126, 5644, activity threshold, success, 3, null, 3, null, 
602126, 5644, number of replicates, success, 2, null, 2, null, 
602126, 5644, project lead name, success, 1, null, 1, null, 
602126, 5644, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104847, 
602126, 5644, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104848, 
602126, 5644, assay component, success, 3, null, 3, null, 
602126, 5644, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104850, 
602126, 5644, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104851, 
602126, 5644, detection method, success, 2, null, 2, null, 
602126, 5644, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104852, 
602126, 5644, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104853, 
602126, 5644, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104854, 
602126, 5644, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104855, 
602134, 5987, biology, success, 2, null, 2, null, 
602134, 5987, assay format, success, 2, null, 2, null, 
602134, 5987, assay component, success, 6, null, 6, null, 
602134, 5987, detection method type, success, 2, null, 2, null, 
602134, 5987, assay readout, success, 2, null, 2, null, 
602134, 5987, assay footprint, success, 1, null, 1, null, 
602134, 5987, measurement wavelength, success, 2, null, 2, null, 
602134, 5987, activity threshold, success, 3, null, 3, null, 
602134, 5987, number of replicates, success, 2, null, 2, null, 
602134, 5987, project lead name, success, 1, null, 1, null, 
602134, 5987, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104858, 
602134, 5987, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104859, 
602134, 5987, assay component, success, 5, null, 5, null, 
602134, 5987, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104861, 
602134, 5987, assay readout, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104862, 
602134, 5987, detection method, success, 2, null, 2, null, 
602134, 5987, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104863, 
602134, 5987, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104864, 
602134, 5987, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104865, 
602134, 5987, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104866, 
602134, 5987, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104867, 
602138, 5998, biology, success, 2, null, 2, null, 
602138, 5998, assay format, success, 2, null, 2, null, 
602138, 5998, assay component, success, 6, null, 6, null, 
602138, 5998, detection method type, success, 1, null, 1, null, 
602138, 5998, assay readout, success, 3, null, 3, null, 
602138, 5998, assay footprint, success, 1, null, 1, null, 
602138, 5998, activity threshold, success, 3, null, 3, null, 
602138, 5998, number of replicates, success, 2, null, 2, null, 
602138, 5998, project lead name, success, 1, null, 1, null, 
602138, 5998, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104870, 
602138, 5998, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104871, 
602138, 5998, assay component, success, 5, null, 5, null, 
