aid, adid, context_name, load_result_type, num_potential_contexts_to_load, num_existing_contexts, num_contexts_loaded, message
602138, 5998, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104873, 
602138, 5998, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104874, 
602138, 5998, detection method, success, 2, null, 2, null, 
602138, 5998, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104875, 
602138, 5998, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104876, 
602138, 5998, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104877, 
602138, 5998, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104878, 
602152, 6030, biology, success, 2, null, 2, null, 
602152, 6030, assay format, success, 2, null, 2, null, 
602152, 6030, assay component, success, 6, null, 6, null, 
602152, 6030, detection method type, success, 1, null, 1, null, 
602152, 6030, assay readout, success, 3, null, 3, null, 
602152, 6030, assay footprint, success, 1, null, 1, null, 
602152, 6030, activity threshold, success, 3, null, 3, null, 
602152, 6030, number of replicates, success, 2, null, 2, null, 
602152, 6030, project lead name, success, 1, null, 1, null, 
602152, 6030, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104881, 
602152, 6030, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104882, 
602152, 6030, assay component, success, 5, null, 5, null, 
602152, 6030, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104884, 
602152, 6030, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104885, 
602152, 6030, detection method, success, 2, null, 2, null, 
602152, 6030, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104886, 
602152, 6030, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104887, 
602152, 6030, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104888, 
602152, 6030, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104889, 
602154, 5645, biology, success, 2, null, 2, null, 
602154, 5645, assay format, success, 2, null, 2, null, 
602154, 5645, assay component, success, 6, null, 6, null, 
602154, 5645, detection method type, success, 2, null, 2, null, 
602154, 5645, assay readout, success, 3, null, 3, null, 
602154, 5645, assay footprint, success, 1, null, 1, null, 
602154, 5645, measurement wavelength, success, 2, null, 2, null, 
602154, 5645, activity threshold, success, 3, null, 3, null, 
602154, 5645, number of replicates, success, 2, null, 2, null, 
602154, 5645, project lead name, success, 1, null, 1, null, 
602154, 5645, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104892, 
602154, 5645, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104893, 
602154, 5645, assay component, success, 4, null, 4, null, 
602154, 5645, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104895, 
602154, 5645, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104896, 
602154, 5645, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104897, 
602154, 5645, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104898, 
602154, 5645, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104899, 
602154, 5645, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104900, 
602154, 5645, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104901, 
602154, 5645, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104892, 
602154, 5645, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104893, 
602154, 5645, assay component, success, 6, null, 6, null, 
602154, 5645, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104895, 
602154, 5645, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104896, 
602154, 5645, detection method, success, 2, null, 2, null, 
602154, 5645, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104897, 
602154, 5645, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104898, 
602154, 5645, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104899, 
602154, 5645, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104900, 
602154, 5645, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104901, 
602155, 5646, biology, success, 2, null, 2, null, 
602155, 5646, assay format, success, 2, null, 2, null, 
602155, 5646, assay component, success, 5, null, 5, null, 
602155, 5646, detection method type, success, 1, null, 1, null, 
602155, 5646, assay readout, success, 3, null, 3, null, 
602155, 5646, detection method, success, 2, null, 2, null, 
602155, 5646, activity threshold, success, 3, null, 3, null, 
602155, 5646, number of replicates, success, 2, null, 2, null, 
602155, 5646, project lead name, success, 1, null, 1, null, 
602155, 5646, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104905, 
602155, 5646, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104906, 
602155, 5646, assay component, success, 3, null, 3, null, 
602155, 5646, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104908, 
602155, 5646, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104909, 
602155, 5646, detection method, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104910, 
602155, 5646, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104911, 
602155, 5646, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104912, 
602155, 5646, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104913, 
602285, 5978, biology, success, 2, null, 2, null, 
602285, 5978, assay format, success, 2, null, 2, null, 
602285, 5978, assay component, success, 6, null, 6, null, 
602285, 5978, detection method type, success, 2, null, 2, null, 
602285, 5978, assay readout, success, 3, null, 3, null, 
602285, 5978, assay footprint, success, 1, null, 1, null, 
602285, 5978, measurement wavelength, success, 2, null, 2, null, 
602285, 5978, activity threshold, success, 3, null, 3, null, 
602285, 5978, number of replicates, success, 2, null, 2, null, 
602285, 5978, project lead name, success, 1, null, 1, null, 
602285, 5978, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104915, 
602285, 5978, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104916, 
602285, 5978, assay component, success, 4, null, 4, null, 
602285, 5978, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104918, 
602285, 5978, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104919, 
602285, 5978, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104920, 
602285, 5978, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104921, 
602285, 5978, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104922, 
602285, 5978, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104923, 
602285, 5978, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104924, 
602285, 5978, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104915, 
602285, 5978, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104916, 
602285, 5978, assay component, success, 6, null, 6, null, 
602285, 5978, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104918, 
602285, 5978, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104919, 
602285, 5978, detection method, success, 2, null, 2, null, 
602285, 5978, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104920, 
602285, 5978, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104921, 
602285, 5978, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104922, 
602285, 5978, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104923, 
602285, 5978, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104924, 
623880, 5962, biology, success, 2, null, 2, null, 
623880, 5962, assay format, success, 2, null, 2, null, 
623880, 5962, assay component, success, 6, null, 6, null, 
623880, 5962, detection method type, success, 2, null, 2, null, 
623880, 5962, assay readout, success, 3, null, 3, null, 
623880, 5962, assay footprint, success, 1, null, 1, null, 
623880, 5962, measurement wavelength, success, 2, null, 2, null, 
623880, 5962, activity threshold, success, 3, null, 3, null, 
623880, 5962, number of replicates, success, 2, null, 2, null, 
623880, 5962, project lead name, success, 1, null, 1, null, 
623880, 5962, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104928, 
623880, 5962, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104929, 
623880, 5962, assay component, success, 4, null, 4, null, 
623880, 5962, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104931, 
623880, 5962, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104932, 
623880, 5962, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104933, 
623880, 5962, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104934, 
623880, 5962, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104935, 
623880, 5962, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104936, 
623880, 5962, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104937, 
623880, 5962, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104928, 
623880, 5962, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104929, 
623880, 5962, assay component, success, 6, null, 6, null, 
623880, 5962, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104931, 
623880, 5962, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104932, 
623880, 5962, detection method, success, 2, null, 2, null, 
623880, 5962, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104933, 
623880, 5962, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104934, 
623880, 5962, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104935, 
623880, 5962, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104936, 
623880, 5962, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104937, 
623895, 5989, biology, success, 2, null, 2, null, 
623895, 5989, assay format, success, 2, null, 2, null, 
623895, 5989, assay component, success, 6, null, 6, null, 
623895, 5989, detection method type, success, 2, null, 2, null, 
623895, 5989, assay readout, success, 3, null, 3, null, 
623895, 5989, assay footprint, success, 1, null, 1, null, 
623895, 5989, activity threshold, success, 3, null, 3, null, 
623895, 5989, number of replicates, success, 2, null, 2, null, 
623895, 5989, project lead name, success, 1, null, 1, null, 
623895, 5989, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104941, 
623895, 5989, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104942, 
623895, 5989, assay component, success, 2, null, 2, null, 
623895, 5989, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104944, 
623895, 5989, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104945, 
623895, 5989, detection method, success, 2, null, 2, null, 
623895, 5989, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104946, 
623895, 5989, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104947, 
623895, 5989, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104948, 
623895, 5989, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104949, 
624007, 6023, biology, success, 2, null, 2, null, 
624007, 6023, assay format, success, 2, null, 2, null, 
624007, 6023, assay component, success, 6, null, 6, null, 
624007, 6023, detection method type, success, 2, null, 2, null, 
624007, 6023, assay readout, success, 3, null, 3, null, 
624007, 6023, assay footprint, success, 1, null, 1, null, 
624007, 6023, measurement wavelength, success, 2, null, 2, null, 
624007, 6023, activity threshold, success, 3, null, 3, null, 
624007, 6023, number of replicates, success, 2, null, 2, null, 
624007, 6023, project lead name, success, 1, null, 1, null, 
624007, 6023, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104952, 
624007, 6023, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104953, 
624007, 6023, assay component, success, 4, null, 4, null, 
624007, 6023, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104955, 
624007, 6023, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104956, 
624007, 6023, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104957, 
624007, 6023, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104958, 
624007, 6023, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104959, 
624007, 6023, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104960, 
624007, 6023, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104961, 
624010, 6024, biology, success, 2, null, 2, null, 
624010, 6024, assay format, success, 2, null, 2, null, 
624010, 6024, assay component, success, 6, null, 6, null, 
624010, 6024, detection method type, success, 1, null, 1, null, 
624010, 6024, assay readout, success, 3, null, 3, null, 
624010, 6024, assay footprint, success, 1, null, 1, null, 
624010, 6024, activity threshold, success, 3, null, 3, null, 
624010, 6024, number of replicates, success, 2, null, 2, null, 
624010, 6024, project lead name, success, 1, null, 1, null, 
624010, 6024, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104963, 
624010, 6024, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104964, 
624010, 6024, assay component, success, 5, null, 5, null, 
624010, 6024, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104966, 
624010, 6024, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104967, 
624010, 6024, detection method, success, 2, null, 2, null, 
624010, 6024, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104968, 
624010, 6024, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104969, 
624010, 6024, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104970, 
624010, 6024, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104971, 
624015, 6029, biology, success, 2, null, 2, null, 
624015, 6029, assay format, success, 2, null, 2, null, 
624015, 6029, assay component, success, 6, null, 6, null, 
624015, 6029, detection method type, success, 1, null, 1, null, 
624015, 6029, assay readout, success, 3, null, 3, null, 
624015, 6029, assay footprint, success, 1, null, 1, null, 
624015, 6029, activity threshold, success, 3, null, 3, null, 
624015, 6029, number of replicates, success, 2, null, 2, null, 
624015, 6029, project lead name, success, 1, null, 1, null, 
624015, 6029, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104974, 
624015, 6029, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104975, 
624015, 6029, assay component, success, 5, null, 5, null, 
624015, 6029, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104977, 
624015, 6029, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104978, 
624015, 6029, detection method, success, 2, null, 2, null, 
624015, 6029, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104979, 
624015, 6029, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104980, 
624015, 6029, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104981, 
624015, 6029, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104982, 
624017, 5934, biology, success, 2, null, 2, null, 
624017, 5934, assay format, success, 2, null, 2, null, 
624017, 5934, assay component, success, 6, null, 6, null, 
624017, 5934, detection method type, success, 1, null, 1, null, 
624017, 5934, assay readout, success, 3, null, 3, null, 
624017, 5934, assay footprint, success, 1, null, 1, null, 
624017, 5934, activity threshold, success, 3, null, 3, null, 
624017, 5934, number of replicates, success, 2, null, 2, null, 
624017, 5934, project lead name, success, 1, null, 1, null, 
624017, 5934, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104985, 
624017, 5934, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104986, 
624017, 5934, assay component, success, 5, null, 5, null, 
624017, 5934, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104988, 
624017, 5934, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104989, 
624017, 5934, detection method, success, 2, null, 2, null, 
624017, 5934, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104990, 
624017, 5934, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 104991, 
624017, 5934, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104992, 
624017, 5934, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104993, 
624022, 5981, biology, success, 2, null, 2, null, 
624022, 5981, assay format, success, 2, null, 2, null, 
624022, 5981, assay component, success, 6, null, 6, null, 
624022, 5981, detection method type, success, 1, null, 1, null, 
624022, 5981, assay readout, success, 3, null, 3, null, 
624022, 5981, assay footprint, success, 1, null, 1, null, 
624022, 5981, activity threshold, success, 3, null, 3, null, 
624022, 5981, number of replicates, success, 2, null, 2, null, 
624022, 5981, project lead name, success, 1, null, 1, null, 
624022, 5981, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104996, 
624022, 5981, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 104997, 
624022, 5981, assay component, success, 5, null, 5, null, 
624022, 5981, detection method type, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 104999, 
624022, 5981, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 105000, 
624022, 5981, detection method, success, 2, null, 2, null, 
624022, 5981, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 105001, 
624022, 5981, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 105002, 
624022, 5981, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105003, 
624022, 5981, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 105004, 
624024, 5982, biology, success, 2, null, 2, null, 
624024, 5982, assay format, success, 2, null, 2, null, 
624024, 5982, assay component, success, 6, null, 6, null, 
624024, 5982, detection method type, success, 2, null, 2, null, 
624024, 5982, assay readout, success, 3, null, 3, null, 
624024, 5982, assay footprint, success, 1, null, 1, null, 
624024, 5982, measurement wavelength, success, 2, null, 2, null, 
624024, 5982, activity threshold, success, 3, null, 3, null, 
624024, 5982, number of replicates, success, 2, null, 2, null, 
624024, 5982, project lead name, success, 1, null, 1, null, 
624024, 5982, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105007, 
624024, 5982, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105008, 
624024, 5982, assay component, success, 4, null, 4, null, 
624024, 5982, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105010, 
624024, 5982, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 105011, 
624024, 5982, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 105012, 
624024, 5982, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105013, 
624024, 5982, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 105014, 
624024, 5982, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105015, 
624024, 5982, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 105016, 
624024, 5982, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105007, 
624024, 5982, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105008, 
624024, 5982, assay component, success, 6, null, 6, null, 
624024, 5982, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105010, 
624024, 5982, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 105011, 
624024, 5982, detection method, success, 2, null, 2, null, 
624024, 5982, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 105012, 
624024, 5982, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105013, 
624024, 5982, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 105014, 
624024, 5982, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105015, 
624024, 5982, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 105016, 
624026, 5984, biology, success, 2, null, 2, null, 
624026, 5984, assay format, success, 2, null, 2, null, 
624026, 5984, assay component, success, 6, null, 6, null, 
624026, 5984, detection method type, success, 2, null, 2, null, 
624026, 5984, assay readout, success, 3, null, 3, null, 
624026, 5984, assay footprint, success, 1, null, 1, null, 
624026, 5984, activity threshold, success, 3, null, 3, null, 
624026, 5984, number of replicates, success, 2, null, 2, null, 
624026, 5984, project lead name, success, 1, null, 1, null, 
624026, 5984, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105020, 
624026, 5984, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105021, 
624026, 5984, assay component, success, 2, null, 2, null, 
624026, 5984, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105023, 
624026, 5984, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 105024, 
624026, 5984, detection method, success, 2, null, 2, null, 
624026, 5984, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 105025, 
624026, 5984, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 105026, 
624026, 5984, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105027, 
624026, 5984, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 105028, 
624029, 5986, biology, success, 2, null, 2, null, 
624029, 5986, assay format, success, 2, null, 2, null, 
624029, 5986, assay component, success, 6, null, 6, null, 
624029, 5986, detection method type, success, 2, null, 2, null, 
624029, 5986, assay readout, success, 3, null, 3, null, 
624029, 5986, detection method, success, 2, null, 2, null, 
624029, 5986, assay footprint, success, 1, null, 1, null, 
624029, 5986, measurement wavelength, success, 2, null, 2, null, 
624029, 5986, activity threshold, success, 3, null, 3, null, 
624029, 5986, number of replicates, success, 2, null, 2, null, 
624029, 5986, project lead name, success, 1, null, 1, null, 
624029, 5986, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105031, 
624029, 5986, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105032, 
624029, 5986, assay component, success, 6, null, 6, null, 
624029, 5986, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105034, 
624029, 5986, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 105035, 
624029, 5986, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 105037, 
624029, 5986, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105038, 
624029, 5986, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 105039, 
624029, 5986, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105040, 
624029, 5986, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 105041, 
624029, 5986, biology, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105031, 
624029, 5986, assay format, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105032, 
624029, 5986, assay component, success, 4, null, 4, null, 
624029, 5986, detection method type, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105034, 
624029, 5986, assay readout, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 105035, 
624029, 5986, assay footprint, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 105037, 
624029, 5986, measurement wavelength, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105038, 
624029, 5986, activity threshold, alreadyLoaded, 3, 3, 0, duplicate context already exists in database 105039, 
624029, 5986, number of replicates, alreadyLoaded, 2, 2, 0, duplicate context already exists in database 105040, 
624029, 5986, project lead name, alreadyLoaded, 1, 1, 0, duplicate context already exists in database 105041, 
